,Sales ID,Sales Price,Machine ID,Model ID,datasource,Auctioneer ID,Year Made,MachineHours CurrentMeter,Usage Band,Sales date,Model Description,Base Model,Secondary Description,Model Series,Model Descriptor,Machine Size,Product Class Description,State of Usage,Product Group,Product Group Description,Driver System,Enclosure,Control,Touchpad Type,Control Type,Version,Transmission,Turbo Charged,Extra features,Machine Width,Clean Room,Engine Horsepower,Hydraulics,Push Block,Ripper,Scarifier,Tip Control,Screen Size,Coupler,Couple System,Grouser Tracks,Hydraulics Flow,Tupper Type,Screen Size.1,Stick Length,Thumb,Pattern Changer,Grouser Type,Backhoe Mounting,Blade Type,Travel Possibilities,Differential Type,Steering Controls
77,1139502,13000.0,877241,3409,121,3.0,2004,2565.0,High,10/25/2007 0:00,226B,226,B,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Oregon,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
78,1139508,44000.0,1052606,7944,121,3.0,2001,5646.0,Medium,4/12/2007 0:00,120,120,,,,Small,Type C - 12.0 to 14.0 Metric Tons,South Dakota,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,
79,1139512,26000.0,318203,4116,121,3.0,2002,7793.0,High,3/26/2009 0:00,D5G,D5,G,,,,Type D - 85.0 to 105.0 Horsepower,West Virginia,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
80,1139513,67000.0,1029569,14411,121,3.0,2005,8281.0,Medium,4/28/2011 0:00,724J,724,J,,,Medium,Type E - 200.0 to 225.0 Horsepower,California,WL,Germany,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
81,1139514,17000.0,876671,7277,121,3.0,1000,5428.0,Low,12/7/2006 0:00,950,950,,,,Medium,Type E - 150.0 to 175.0 Horsepower,Oregon,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
82,1139515,33000.0,1015565,4605,121,3.0,2002,1268.0,Medium,7/15/2004 0:00,310G,310,G,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
83,1139518,12000.0,1018704,17311,121,3.0,2006,701.0,Medium,7/23/2009 0:00,S175,S175,,,,,Type F - 1601.0 to 1751.0 Lb Operating Capacity,South Carolina,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
84,1139519,52000.0,1030896,1192,121,3.0,1998,4841.0,Low,12/14/2006 0:00,322BL,322,B,,L,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,Minnesota,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
85,1139526,33000.0,1012428,8988,121,3.0,2003,761.0,Low,11/15/2007 0:00,D31,D31,,,,,Type D - 20.0 to 75.0 Horsepower,North Carolina,TTT,Japan,,OROPS,,,,,,,,,,,2 Valve,,,,,,,,,,,,,,,,,,,,
86,1139528,50000.0,1026282,4806,121,3.0,1998,7345.0,Medium,2/19/2009 0:00,750C,750,C,,,Medium,Type D - 130.0 to 160.0 Horsepower,Oklahoma,TTT,Japan,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
87,1139531,57000.0,616902,1269,121,3.0,2004,0.0,,3/12/2009 0:00,330CL,330,C,,L,Large / Medium,Type C - 33.0 to 40.0 Metric Tons,Texas,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Triple,,,,,
88,1139532,36000.0,1042645,28741,121,3.0,1996,24794.0,High,5/17/2007 0:00,WA5001LC,WA500,,1,LC,Medium,Type E - 275.0 to 350.0 Horsepower,Texas,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
89,1139535,10000.0,1002296,3166,121,3.0,1984,0.0,,8/11/2005 0:00,580E,580,E,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Kansas,BL,USA,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
90,1139536,27000.0,1029708,3877,121,3.0,1000,23838.0,Medium,8/9/2007 0:00,980C,980,C,,,Medium,Type E - 275.0 to 350.0 Horsepower,Pennsylvania,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
91,1139539,21000.0,1054302,4794,121,3.0,1995,244.0,Low,10/3/2008 0:00,710D,710,D,,,,Type B - 16.0 + Ft Standard Digging Depth,Wyoming,BL,USA,Two Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Standard,Powershift,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
92,1139540,25000.0,1014876,4606,121,3.0,1998,6718.0,High,2/8/2007 0:00,310SE,310,SE,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
93,1139541,12500.0,742947,3423,121,3.0,2004,0.0,,7/9/2009 0:00,246B,246,B,,,,Type F - 1751.0 to 2201.0 Lb Operating Capacity,California,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
94,1139542,11500.0,1003012,1954,121,3.0,1988,0.0,,10/20/2005 0:00,892DLC,892,D,,LC,Large / Medium,Type C - 28.0 to 33.0 Metric Tons,Virginia,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
95,1139543,25500.0,1024992,4794,121,3.0,1996,1056.0,Low,12/15/2005 0:00,710D,710,D,,,,Type B - 16.0 + Ft Standard Digging Depth,California,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
96,1139545,17500.0,273291,7014,121,3.0,2001,350.0,Low,1/29/2004 0:00,236,236,,,,,Type F - 1601.0 to 1751.0 Lb Operating Capacity,North Dakota,SSL,France,,EROPS,Yes,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
97,1139546,64000.0,1031217,4789,121,3.0,2002,5516.0,Medium,9/18/2008 0:00,700H,700,H,,,Medium,Type D - 105.0 to 130.0 Horsepower,Oklahoma,TTT,Japan,,EROPS w AC,,,,,Hydrostatic,,,,,,3 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
98,1139547,20500.0,332277,1571,121,3.0,1980,0.0,,11/3/2005 0:00,D5BLGP,D5,B,,LGP,,Type D - 85.0 to 105.0 Horsepower,Texas,TTT,Japan,,EROPS,,,,,Standard,,,,,,3 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
99,1139550,27000.0,62171,13776,121,3.0,2000,2842.0,Medium,6/1/2006 0:00,D3CIIIXL,D3,C,III,XL,,Type D - 20.0 to 75.0 Horsepower,Louisiana,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
100,1139555,12000.0,568176,18679,121,3.0,2000,1231.0,Medium,4/29/2004 0:00,SL6635SXT,SL6635,SXT,,,,Type F - 2201.0 to 2701.0 Lb Operating Capacity,Michigan,SSL,France,,EROPS,Yes,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
101,1139556,16000.0,1034004,18604,121,3.0,2004,1085.0,Medium,6/14/2007 0:00,CTL60,CTL60,,,,,Type F - 2201.0 to 2701.0 Lb Operating Capacity,Missouri,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
102,1139558,66000.0,113683,3775,121,3.0,2004,1976.0,Medium,4/12/2007 0:00,924G,924,G,,,,Type E - 120.0 to 135.0 Horsepower,Florida,WL,Germany,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Manual,,,,,,,,,,,,,Standard,Conventional
"103,1139559,56000.0,128122,3357,121,3.0,1000,18623.0,High,1/28/2010 0:00,12G,12,G,,,,Type A - 130.0 to 145.0 Horsepower,North Carolina,MG,Brazil,No,EROPS,,,,,Powershift,,None or Unspecified,12',Low Profile,No,Base + 1 Function,Yes,None or Unspecified,Yes,None or Unspecified,""14"""""",,,,,,,,,,,,,,,"
104,1139563,6500.0,1010433,7999,121,3.0,2000,0.0,,10/18/2007 0:00,240,240,,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Louisiana,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
105,1139564,19500.0,397593,6261,121,3.0,2000,210.0,Low,2/12/2004 0:00,2810,2810,,,,,Type F - 2201.0 to 2701.0 Lb Operating Capacity,New Jersey,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
106,1139567,42000.0,150713,1177,121,3.0,1995,4218.0,Low,5/26/2010 0:00,320L,320,,,L,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,Georgia,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,None or Unspecified,Manual,Yes,Double,,,,,
107,1139568,32000.0,1042687,491,121,3.0,1996,13582.0,High,12/14/2006 0:00,PC400HD-5,PC400,HD,-5,,Large / Medium,Type C - 40.0 to 50.0 Metric Tons,Maine,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
108,1139572,16000.0,1010319,8850,121,3.0,1998,2877.0,Medium,4/20/2006 0:00,214,214,,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Virginia,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
109,1139575,8500.0,1010268,10468,121,3.0,2005,2804.0,Medium,6/11/2009 0:00,EC25,EC25,,,,Mini,Type C - 2.0 to 3.0 Metric Tons,Georgia,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
110,1139579,15500.0,1020856,5187,121,3.0,1992,203.0,Low,11/17/2005 0:00,KSS65Z,KSS65,Z,,,,Type E - 120.0 to 135.0 Horsepower,South Carolina,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
111,1139583,83000.0,1011281,13864,121,3.0,1995,2347.0,Low,3/8/2007 0:00,D6HIIXL,D6,H,II,XL,Medium,Type D - 160.0 to 190.0 Horsepower,Texas,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,Differential Steer,,
112,1139584,45000.0,1020091,12328,121,3.0,2001,0.0,,5/19/2011 0:00,L330D,L330,D,,,Large,Type E - 350.0 to 500.0 Horsepower,New York,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
113,1139589,11500.0,1066636,473,121,3.0,2002,1502.0,Low,9/7/2006 0:00,PC30MR-1,PC30,MR,-1,,Mini,Type C - 3.0 to 4.0 Metric Tons,Oklahoma,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
114,1139592,29500.0,1006823,3538,121,3.0,1998,5126.0,Medium,2/23/2006 0:00,416C,416,C,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Kentucky,BL,USA,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
115,1139594,45000.0,1020765,22805,121,3.0,2005,3724.0,Medium,6/3/2010 0:00,EC210BLC,EC210,B,,LC,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,Wyoming,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
116,1139595,15500.0,1065453,4606,121,3.0,2000,659.0,Low,11/11/2010 0:00,310SE,310,SE,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
117,1139597,50000.0,1005895,3357,121,3.0,1000,4695.0,Low,7/26/2007 0:00,12G,12,G,,,,Type A - 130.0 to 145.0 Horsepower,Washington,MG,Brazil,No,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,Yes,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
118,1139598,18000.0,81044,3537,121,3.0,1993,7339.0,Medium,4/23/2007 0:00,416B,416,B,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,New York,BL,USA,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
119,1139600,9000.0,1001566,4821,121,3.0,1000,0.0,,4/16/2009 0:00,790D,790,D,,,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,Alabama,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
120,1139603,15500.0,1055372,4879,121,3.0,1000,0.0,,8/23/2007 0:00,TD15C,TD15,C,,,Medium,Type D - 130.0 to 160.0 Horsepower,New York,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
121,1139610,31000.0,1050382,4128,121,3.0,1987,0.0,,10/20/2005 0:00,D6H,D6,H,,,Medium,Type D - 160.0 to 190.0 Horsepower,Virginia,TTT,Japan,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
122,1139613,10000.0,1016046,9564,121,3.0,1000,3405.0,Low,9/20/2007 0:00,864,864,,,,,Type F - 1751.0 to 2201.0 Lb Operating Capacity,Montana,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
"123,1139622,65000.0,1028436,26188,121,3.0,2004,2388.0,Medium,12/6/2007 0:00,SK160LC-IV,SK160,LC,#NAME?,,Small,Type C - 16.0 to 19.0 Metric Tons,Ohio,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,""10' 2"""""",None or Unspecified,None or Unspecified,Double,,,,,"
124,1139623,9700.0,1048074,16770,121,3.0,2008,22.0,Low,7/9/2009 0:00,L2800D,L2800,D,,,,Type B - 0.0 to 14.0 Ft Standard Digging Depth,Alabama,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
125,1139629,25500.0,1050171,3192,121,3.0,2004,3182.0,Medium,3/5/2009 0:00,590SUPER M,590,SUPER M,,,,Type B - 15.0 to 16.0 Ft Standard Digging Depth,California,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
126,1139635,10500.0,1001415,22074,121,3.0,2006,917.0,Medium,8/6/2009 0:00,325,325,,,,,Type F - 2201.0 to 2701.0 Lb Operating Capacity,Virginia,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Hydraulic,Yes,None or Unspecified,Standard,,,,,,,,,,,
127,1139644,41000.0,1038747,4128,121,3.0,1000,12936.0,Medium,6/9/2011 0:00,D6H,D6,H,,,Medium,Type D - 160.0 to 190.0 Horsepower,Arkansas,TTT,Japan,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,Lever,,
128,1139645,24500.0,687507,1078,121,3.0,2005,1045.0,Low,1/28/2010 0:00,304CR,304,,,CR,Mini,Type C - 4.0 to 5.0 Metric Tons,Illinois,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,
129,1139647,44000.0,1062902,5429,121,3.0,2005,4725.0,Medium,4/22/2010 0:00,210LX,210,LX,,,Large / Medium,Type C - 19.0 to 21.0 Metric Tons,North Carolina,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
130,1139651,39000.0,1013386,22162,121,3.0,2006,6484.0,High,11/4/2010 0:00,700JLGP,700,J,,LGP,Medium,Type D - 105.0 to 130.0 Horsepower,South Carolina,TTT,Japan,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
131,1139652,60000.0,1052577,3362,121,3.0,1988,6386.0,Low,6/16/2005 0:00,140G,140,G,,,,Type A - 145.0 to 170.0 Horsepower,California,MG,Brazil,No,EROPS w AC,,,,,Powershift,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,Yes,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
132,1139655,5500.0,1065499,20650,121,3.0,2001,0.0,,9/7/2006 0:00,KK113,KK113,,,,,Type F - 0.0 to 701.0 Lb Operating Capacity,South Carolina,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
133,1139658,25500.0,1052551,658,121,3.0,2000,2083.0,Medium,3/25/2004 0:00,WB140-2,WB140,,-2,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Massachusetts,BL,USA,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
134,1139660,27000.0,1053043,4605,121,3.0,2005,1776.0,Low,6/2/2011 0:00,310G,310,G,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
135,1139663,27000.0,1030462,4666,121,3.0,2002,1656.0,Low,8/21/2008 0:00,450H,450,H,,,,Type D - 20.0 to 75.0 Horsepower,Pennsylvania,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
136,1139664,6500.0,1003016,6633,121,3.0,2000,0.0,,12/14/2006 0:00,1840,1840,,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Florida,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
137,1139666,20000.0,1068119,3178,121,3.0,1997,5598.0,Medium,5/4/2006 0:00,580SUPER L,580,SUPER L,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
"138,1139669,86000.0,12125,1218,121,3.0,2005,0.0,,5/26/2011 0:00,325CL,325,C,,L,Large / Medium,Type C - 28.0 to 33.0 Metric Tons,Alabama,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,None or Unspecified,""10' 6"""""",None or Unspecified,Yes,Double,,,,,"
139,1139680,9500.0,1027261,4579,121,3.0,2002,3484.0,Low,8/5/2010 0:00,210LE,210,LE,,,Compact,Type E - 60.0 to 80.0 Horsepower,Florida,WL,Germany,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
140,1139681,14500.0,1004392,16535,121,3.0,2005,1526.0,Medium,9/20/2007 0:00,PC27MR-2,PC27,MR,-2,,Mini,Type C - 2.0 to 3.0 Metric Tons,Florida,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
141,1139683,10500.0,311407,3409,121,3.0,2004,2260.0,High,7/27/2006 0:00,226B,226,B,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Nevada,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
142,1139688,54000.0,332099,1557,121,3.0,2004,1897.0,High,5/4/2006 0:00,D4GXL,D4,G,,XL,,Type D - 75.0 to 85.0 Horsepower,Texas,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
143,1139692,46000.0,528194,3783,121,3.0,2000,2364.0,Low,3/22/2007 0:00,928G,928,G,,,,Type E - 120.0 to 135.0 Horsepower,Florida,WL,Germany,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
144,1139703,17000.0,1065218,7008,121,3.0,1000,6504.0,Low,8/20/2009 0:00,225,225,,,,Large / Medium,Type C - 24.0 to 28.0 Metric Tons,California,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,22 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
145,1139706,16000.0,1007234,3854,121,3.0,1971,804.0,Low,5/3/2007 0:00,966C,966,C,,,Medium,Type E - 150.0 to 175.0 Horsepower,Mississippi,WL,Germany,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
146,1139707,28000.0,1044499,3172,121,3.0,2002,3001.0,Medium,12/6/2007 0:00,580M,580,M,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
147,1139711,37000.0,1025018,3357,121,3.0,1000,1131.0,Low,7/9/2009 0:00,12G,12,G,,,,Type A - 130.0 to 145.0 Horsepower,Alabama,MG,Brazil,All Wheel Drive,OROPS,,,,,Powershift,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
148,1139712,22000.0,1009435,4572,121,3.0,2000,7862.0,Medium,6/26/2008 0:00,160LC,160,,,LC,Small,Type C - 14.0 to 16.0 Metric Tons,California,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
"149,1139713,40000.0,1032238,3357,121,3.0,1978,3276.0,Low,8/24/2006 0:00,12G,12,G,,,,Type A - 130.0 to 145.0 Horsepower,Georgia,MG,Brazil,No,EROPS,,,,,None or Unspecified,,None or Unspecified,14',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,""15.5"""""",,,,,,,,,,,,,,,"
150,1139715,16000.0,905482,11978,121,3.0,2000,8904.0,Medium,8/27/2009 0:00,PC128,PC128,,,,Small,Type C - 12.0 to 14.0 Metric Tons,Kentucky,TEX,UK,,EROPS w AC,,,,,,,,,,,2 Valve,,,,,,,,,,,24 inch,,,,,,,,,
151,1139718,19500.0,1060784,3466,121,3.0,1996,6576.0,Medium,8/6/2009 0:00,312B,312,B,,,Small,Type C - 12.0 to 14.0 Metric Tons,New York,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Manual,,,,Steel,28 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
152,1139721,63000.0,1001260,11256,121,3.0,2005,156.0,Low,10/18/2007 0:00,1850K,1850,K,,,Medium,Type D - 160.0 to 190.0 Horsepower,Texas,TTT,Japan,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
153,1139722,27500.0,1015859,4139,121,3.0,1000,6497.0,Low,8/9/2007 0:00,D7G,D7,G,,,Large,Type D - 190.0 to 260.0 Horsepower,Kansas,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
154,1139723,12000.0,1035339,4783,121,3.0,1000,0.0,,4/30/2009 0:00,690D,690,D,,,Small,Type C - 16.0 to 19.0 Metric Tons,New Hampshire,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
"155,1139724,126000.0,521623,23931,121,3.0,1999,8230.0,High,4/20/2006 0:00,140HNA,140,H,,,,Type A - 170.0 to 200.0 Horsepower,Florida,MG,Brazil,No,EROPS w AC,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,High Profile,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,""17.5"""""",,,,,,,,,,,,,,,"
